admis. to ITP.,EXCEDUC365,"Issues related to interpreting for children from 6th through 12th grade. Use of various sign systems in educational settings, working conditions and attitudes, and DPI certification issues.",3,EXCEDUC 365 Educational Interpreting II
admis. to ITP.,EXCEDUC366,"Advanced knowledge/skills-based course that examines interpreting in a postsecondary environment, including technical college and university level.",3,EXCEDUC 366 Postsecondary Interpreting II
admis. to ITP.,EXCEDUC367,"Continuation of the VRS Foundations I course and will continue to be a knowledge/skills-based course that examines interpreting via distance technology, including video relay and video remote interpreting.",3,EXCEDUC 367 Video Relay Services Interpreting II
admis. to ITP.,EXCEDUC368,Explores unique challenges of sign language interpreting in medical and mental health settings. Variety of settings and the systems and structures for patient care.,3,EXCEDUC 368 Medical and Mental Healthcare Interpreting
grade of B- or better in ExcEduc 354(P).,EXCEDUC371,Techniques and strategies for the knowledge and ethical skills required for the RID-NIC Knowledge Exam.,1,EXCEDUC 371 Strategies for the National Interpreter Certification Exam
ExcEduc 364(C).,EXCEDUC372,"Integrates coursework, knowledge, skills and experiential learning to enable the student to demonstrate a broad mastery of learning across the curriculum for a promise of employability and further career advancement.",3,EXCEDUC 372 Interpreter Training Program Capstone
none.,EXCEDUC375,Introduce students to various forms of technology used in the PK-12 classrooms.,1,EXCEDUC 375 Using Technology for Teaching and Learning
none.,EXCEDUC376,"In-depth overview of all components of the edTPA; practice of skills including video recording, uploading and compressing video, writing summaries.",1,EXCEDUC 376 Understanding and Developing the edTPA
none.,EXCEDUC377,Foundational literacy assessment and instruction for diverse learners to prepare for the Wisconsin Foundations of Reading test. Focus on reading development grades PreK-8.,1,EXCEDUC 377 Wisconsin Foundations of Reading
jr st conc reg in student teaching.,EXCEDUC456,Discussion seminar designed to bring continuity to the professional semester. Material will relate directly to the concurrent practicum experience of the students.,1-3,EXCEDUC 456 Seminar in Student Teaching
sr st cons dept; ExcEduc 650(P).,EXCEDUC472,,1-12,EXCEDUC 472 Student Teaching with Students Having Hearing Impairments
sr st cons dept; ExcEduc 640(P).,EXCEDUC473,,1-12,EXCEDUC 473 Student Teaching with Students Having Cognitive Disabilities
sr st cons dept; ExcEduc 620(P).,EXCEDUC475,,1-12,EXCEDUC 475 Student Teaching with Students Having Emotional Disturbance
sr st cons dept; ExcEduc 610(P).,EXCEDUC478,,1-12,EXCEDUC 478 Student Teaching with Students Having Learning Disabilities
sr st cons dept; ExcEduc 630(P).,EXCEDUC481,,1-12,EXCEDUC 481 Student Teaching with Students Having Early Childhood Exceptional Ed Needs
admis to School of Educ.,EXCEDUC486,"Links formal course work and teaching experience. Focus on teaching in urban schools, accommodating diverse learners developing reflective practice and/or creating a professional development portfolio.",1-3,EXCEDUC 486 Linking Seminar: Developing Reflective Practice
Cr/no cr only; prereq: jr st; admis Post-Bac Cert prog or cons instr.,EXCEDUC487,Links formal course work and teaching experience. Focus on becoming a reflective practitioner and development as a special education teacher.,1,"EXCEDUC 487 Linking Seminar II: Primary/Middle-Behavioral Support, Planning, Assessment"
jr st; admis to School of Educ.,EXCEDUC488,Links formal coursework and teaching experience. Focus on teacher as advocate and change agent and professional development.,1,EXCEDUC 488 Linking Seminar: Professional Development
ExcEduc 635(C) 587(C); admis to ExcEduc prog; or cons instr.,EXCEDUC489,Links formal coursework and teaching experience. Focus on organizing for instruction and emotional/behavioral support at the middle and high school level.,1,"EXCEDUC 489 Linking Seminar II: Middle/High-Behavorial Support, Planning & Assessment"
admis to School of Educ.,EXCEDUC496,"Links formal course work and teaching experience. Focus on supporting students with behavorial challenges, planning for and managing day-to-day teaching responsibilities, transition planning.",1,EXCEDUC 496 Linking Seminar III: Middle/High - Professional Development
"jr st, cons instr, acceptance for Study Abroad Prog.",EXCEDUC497,"Designed to enroll students in UWM sponsored program before course work level, content, and credits are determined and/or in specially prepared course work.",1-12,EXCEDUC 497 Study Abroad:
jr st; C or better in ExcEduc 304(P) or Level 2+ ASLPI score.,EXCEDUC500,Introduction to fingerspelling and numbers in ASL.,3,EXCEDUC 500 Fingerspelling & Numbers
ExcEduc 679(P),EXCEDUC503,Overview of the career development process and a person-centered framework for job development and job support.,3,EXCEDUC 503 Job Development and On the Job Support for Students with Disabilities
ExcEduc 679(P) or cons instr.,EXCEDUC505,"Transition assessments related to training, education, employment, and living skills for students with disabilities.",3,EXCEDUC 505 Transition Assessment for Individuals with Disabilities
ExcEduc 679(P) or cons instr.,EXCEDUC507,"Youth development and the importance of preparing youth to take the lead in their education, career development, and commmunity participation.",3,EXCEDUC 507 Linking Academics and Self-Determination to Transition Planning
jr st; C or better in ExcEduc 305(P) or 306(P).,EXCEDUC510,Study of the classifier system of ASL.,3,EXCEDUC 510 Classifiers
"jr st; C or better in ExcEduc 306(P), or cons. instr.",EXCEDUC520,Introduction to the analysis of ASL Literature.,3,EXCEDUC 520 ASL Literature
jr st admis to School of Educ; or grad st.,EXCEDUC531,"Understanding the needs of secondary level students with handicaps, emphasizing methods of assessment and programming in mainstreamed settings.",3,"EXCEDUC 531 Inclusion for Secondary Educators: Humanities, the Arts, Foreign Language"
admis to Post-Bac Cert prog or cons instr.,EXCEDUC532,"Roles and responsibilities in district-wide and alternative assessment, developing monitoring systems, report writing, equitable and just assessment practices.",3,EXCEDUC 532 Assessment and Monitoring
admis to Post-Bac Cert prog or cons instr.,EXCEDUC532G,"Roles and responsibilities in district-wide and alternative assessment, developing monitoring systems, report writing, equitable and just assessment practices.",3,EXCEDUC 532G Assessment and Monitoring
admis to Post-Bac Cert prog or cons instr.,EXCEDUC533,"Roles and Responsibilities in District-Wide and Alternative Assessment, Developing Monitoring Ssystems, Report Writing Promotive, Equitable and Just Assessment Practices.",1,EXCEDUC 533 Assessment/Monitoring : Deaf & Hard of Hearing
jr st; admis to teacher cert prog.,EXCEDUC536,"History and legislation related to Special Education, characteristics of various disabilities, overview of universal design for learning (UDL), and accommodations and modifications of curriculum and instruction to meet the needs of all learners.",1,EXCEDUC 536 Inclusion for Secondary Science and Math Educators
jr st; admis to teacher cert prog.,EXCEDUC536G,"History and legislation related to Special Education, characteristics of various disabilities, overview of universal design for learning (UDL), and accommodations and modifications of curriculum and instruction to meet the needs of all learners.",1,EXCEDUC 536G Inclusion for Secondary Science and Math Educators
jr st; admis to teacher cert prog.,EXCEDUC537,"Lesson and unit planning that incorporates curriculum and instructional strategies designed to include students with identified disabilities, in collaboration with special educators.",1,EXCEDUC 537 Math and Science Methods for All Learners
jr st; admis to teacher cert prog.,EXCEDUC537G,"Lesson and unit planning that incorporates curriculum and instructional strategies designed to include students with identified disabilities, in collaboration with special educators.",1,EXCEDUC 537G Math and Science Methods for All Learners
jr st; admis to teacher cert prog.,EXCEDUC538,"Practicum working with students with disabilities in general education settings focused on the planning and delivery of lessons in inclusive classrooms, in collaboration with special educators.",1,EXCEDUC 538 Teaching Math and Science to All Learners
"jr st., completion of OWC-Part A",EXCEDUC547,"Special education legislation, instruction, and policies in a variety of social and cultural contexts.",3,EXCEDUC 547 Comparative Special Education
"jr st, OWC Part A; or grad st.",EXCEDUC548,"Focuses on understanding disability from a variety of perspectives: historical, political, social, cultural, literary, personal, and artistic. Disability is viewed in a manner closer to ethnic, gender, and sexuality studies.",3,EXCEDUC 548 Introduction to Disability Studies
must pass competency test in basic aspects of manual communication prior to registration; jr st; admis to Post-Bac Cert prog or cons instr.,EXCEDUC558,Developing proficiency and instructional skills in using manual communication for individuals who are deaf or hard of hearing in the educational context.,3,EXCEDUC 558 Communication in the Classroom I: Deaf/Hard of Hearing
ExcEduc 680(P) 681(P). Admis to Post-Bac Cert prog or cons instr.,EXCEDUC559,Linguistic analysis and curriculum planning for facilitating the development of communication in students who are deaf or hard of hearing.,3,EXCEDUC 559 Communication in the Classroom II: Deaf/Hard of Hearing
ExcEduc 680(P) 681(P). Admis to Post-Bac Cert prog or cons instr.,EXCEDUC559G,Linguistic analysis and curriculum planning for facilitating the development of communication in students who are deaf or hard of hearing.,3,EXCEDUC 559G Communication in the Classroom II: Deaf/Hard of Hearing
jr st or cons instr; grade of C or better in English 102(P) or score at level 4 on EPT.,EXCEDUC560,"Examination of characteristics of individuals with autism spectrum disorders. Focus on causes, prevalence, assessment, diagnosis, and impact on personal lives.",3,EXCEDUC 560 Foundations of Autism Spectrum Disorders
"jr st, C or better in ExcEduc 560(P) or cons instr.",EXCEDUC561,"Strategies for special education teachers and others for effectively working with individuals with autism spectrum disorders. Overview of instructional issues, inclusion, and curriculum development.",3,EXCEDUC 561 Methods for Working with Individuals with Autism Spectrum Disorders
admis to Post-Bac Cert prog or cons instr.,EXCEDUC562,"Overview of physical and psycho-physical concepts of hearing science, speech mechanism, audiological evaluation and implications for the educational context.",3,EXCEDUC 562 Hearing Science
admis to Post-Bac Cert prog or cons instr; ExcEduc 562(P); jr st.,EXCEDUC563,"Techniques for teaching speech, speechreading, listening, and auditory training for children who are deaf or hard of hearing.",3,EXCEDUC 563 Speechreading/Auditory Rehabilitation
"jr st; admis to School of Educ or grad st; ExcEduc 541, 562 563, or cons instr.",EXCEDUC564,Field experience with individuals with hearing impairments in schools. Emphasis on spoken and sign language development. Includes scheduled class and demonstrations.,3,EXCEDUC 564 Communication Methods Practicum
"jr st admis to School of Educ, or grad st; ExcEduc 560 561 or cons instr.",EXCEDUC565,"Methods of teaching social studies, science, and mathematics as related to the language needs of students with hearing impairments and academic deficiencies.",3,EXCEDUC 565 Techniques of Teaching School Subjects to Individuals w/Hearing Impairments II
jr st; admis to ExcEduc prog; ExcEduc 647(C).,EXCEDUC568,Designed for teachers serving infants and toddlers with disabilities and their families.,3,EXCEDUC 568 Curriculum and Methods for Special Education: Birth to Three
jr st; admis to ExcEduc prog; ExcEduc 648(C).,EXCEDUC569,Designed for teachers serving preschool children with disabilities and their families.,3,EXCEDUC 569 Curriculum and Methods for Special Education: Preschool
jr st; admis to ExcEduc prog; ExcEduc 649(C).,EXCEDUC570,Designed for teachers serving primary children with disabilities and their families.,3,EXCEDUC 570 Curriculum and Methods for Special Education: Primary
admis to Post-Bac Cert prog or cons instr; jr st; ExcEduc 587(C).,EXCEDUC571,"Determine individualized goals within a broad curriculum framework and develop strategies for making accommodations in teaching methods, materials and class set-up.",1-3,EXCEDUC 571 Curriculum Accommodations I: Primary/Middle
"ExcEduc 571(P), 588(C). Admis to post-bac cert prog or cons instr.",EXCEDUC574,In-depth experience in IEP planning and scheduling to accommodate students with highly individualized needs within the academic curriculum.,3,EXCEDUC 574 Curriculum Accommodations II: Primary/Middle
admis to Post-Bac cert prog or cons instr.,EXCEDUC576,"Planning and scheduling for students with highly individualized goals, including school-to-work, while striving to integrate these goals into a well-coordinated program.",3,EXCEDUC 576 Curriculum Accommodations III: Functional for Middle to High Students
jr st.,EXCEDUC579,Specific topic announced in Schedule of Classes each time course is offered.,1-3,EXCEDUC 579 Current Topics in Exceptional Education:
jr st or cons instr.,EXCEDUC580,"Survey of skills, theories and approaches of the youth work field. Emphasis on interactive, developmental and relationship-building approaches in a variety of settings.",3,EXCEDUC 580 An Overview of Child/Youth Care
"jr st; Ed Pol/ExcEduc/Soc Wrk 580(P), or grad st; cons instr.",EXCEDUC585,"Supervised practicum in residential agencies and settings which utilize child and youth care workers and serve behaviorally, cognitively and/or physically disabled youth.",2-4,EXCEDUC 585 Supervised Practicum in Child and Youth Care
jr st; admis to Post-Bac Cert prog.,EXCEDUC586,Placement with a regular education teacher. Focus on understanding regular curriculum framework and experience teaching small groups.,1-12,EXCEDUC 586 Teaching Experience I
jr st; admis to Post-Bac Cert prog.,EXCEDUC586G,Placement with a regular education teacher. Focus on understanding regular curriculum framework and experience teaching small groups.,1-12,EXCEDUC 586G Teaching Experience I
jr st; admis to cert prog in ExcEduc; or cons instr.,EXCEDUC587,"Placement with exceptional education teacher. Focus on small group instruction, understanding teaching responsibilities and collaboration. On-the-job option available through application.",1-12,EXCEDUC 587 Teaching Experience II
jr st; admis to cert prog in ExcEduc; or cons instr.,EXCEDUC588,Placement with exceptional education teacher. Full teaching responsibility is assumed. On-the-job option available through special application.,1-12,EXCEDUC 588 Teaching Experience III
jr st; admis to cert prog in ExcEduc; or cons instr.,EXCEDUC588G,Placement with exceptional education teacher. Full teaching responsibility is assumed. On-the-job option available through special application.,1-12,EXCEDUC 588G Teaching Experience III
jr st; cons instr or workshop dir.,EXCEDUC589,Variable content format examines assessment and/or methodological strategies appropriate for educators working with broad range of handicapped children and adolescents.,1-6,EXCEDUC 589 Workshop in Exceptional Education:
jr st.,EXCEDUC595,Explores the use of technology to enhance the academic performance of diverse students in inclusive classrooms.,3,EXCEDUC 595 Technology Applications for Diverse Learners
sr st admis to School of Educ; or grad st.,EXCEDUC600,"History, theories, research, and practices related to individuals with learning, sensory, behavioral or physical handicapping conditions.",3,EXCEDUC 600 Survey of Exceptional Education
sr st admis to School of Educ; or grad st.,EXCEDUC600G,"History, theories, research, and practices related to individuals with learning, sensory, behavioral or physical handicapping conditions.",3,EXCEDUC 600G Survey of Exceptional Education
admis to Post Bac Cert prog or cons instr.,EXCEDUC601,Addresses needs of students with challenging behaviors. Emphasis on working collaboratively to conduct functional behavioral analysis.,3,EXCEDUC 601 Behavioral Supports
admis to Post Bac Cert prog or cons instr.,EXCEDUC601G,Addresses needs of students with challenging behaviors. Emphasis on working collaboratively to conduct functional behavioral analysis.,3,EXCEDUC 601G Behavioral Supports
jr st.,EXCEDUC602,Course focuses on assessment and methodology components in teaching ASL as a foreign language.,3,EXCEDUC 602 Resources and Instruction in American Sign Language
admis to Post-Bac Cert prog or cons instr.,EXCEDUC605,"Perspectives on disability; learning characteristics associated with disabilities; historical, legal and philosophical foundations; child mentoring and advocacy linked with a family-based practicum.",3,"EXCEDUC 605 Child, Learner, Disabilities"
none.,EXCEDUC607,Discusses the educational and culturally diverse backgrounds of deaf students in the schools.,3,EXCEDUC 607 Working with Culturally Diverse Deaf Students
jr st.,EXCEDUC608,Covers theoretical and practical applications of multicultural issues to learning and teaching in special education.,3,EXCEDUC 608 Multicultural Learning and Teaching in Special Education
jr st; admis to SOE; or cons instr.,EXCEDUC612,"Theory/strategies for developing effective family-school relationships, with a focus on urban issues, inclusive classrooms, teacher-family communications, family education and support, and community resources for teachers.",3,"EXCEDUC 612 Collaborations for Teachers with Families, Schools, and Communities"
jr st; admis to SOE; or cons instr.,EXCEDUC612G,"Theory/strategies for developing effective family-school relationships, with a focus on urban issues, inclusive classrooms, teacher-family communications, family education and support, and community resources for teachers.",3,"EXCEDUC 612G Collaborations for Teachers with Families, Schools, and Communities"
jr st.,EXCEDUC613,"Theoretical and applied aspects of early childhood assessment. Experience administering specific individual and group (screening) tests. Assessment of language, cognition, motor, adaptive behavior, developmental delay.",3,EXCEDUC 613 Infant and Early Childhood Assessment
jr st.,EXCEDUC613G,"Theoretical and applied aspects of early childhood assessment. Experience administering specific individual and group (screening) tests. Assessment of language, cognition, motor, adaptive behavior, developmental delay.",3,EXCEDUC 613G Infant and Early Childhood Assessment
jr st admis to School of Educ; or grad st.,EXCEDUC630,"Introduction to etiology, historic background, current service provisions, and issues and trends as related to infants, toddlers, and preschoolers with disabilities and their families.",3,"EXCEDUC 630 Survey of EC Intervention: Young Children with Special Needs, Families"
jr st admis to School of Educ; or grad st.,EXCEDUC630G,"Introduction to etiology, historic background, current service provisions, and issues and trends as related to infants, toddlers, and preschoolers with disabilities and their families.",3,"EXCEDUC 630G Survey of EC Intervention: Young Children with Special Needs, Families"
"sr st; ExcEduc 665(410)(P), ComsDis 240(P), or cons instr.",EXCEDUC631,"Study of assessment, instructional, and augmentative techniques for teaching and providing communication (vocal and non-vocal) to students with severe disabilities.",3,EXCEDUC 631 Methods for Teaching Commun Skills to Students with Severe Disabilities
jr st; ExcEduc 634(C).,EXCEDUC633,Field experience is designed to develop student's skills as members of interdisciplinary teams in urban community settings.,2,EXCEDUC 633 Interdisciplinary Team Field Experience in Urban Settings
jr st.,EXCEDUC634,Focus on development of collaboration and consultation skills for professionals employed in interdisciplinary and interagency settings.,3,EXCEDUC 634 Collaborative Consultation/Teaming-Serving Young Children with Disabilities
jr st; admis to Post-Bac cert prog or cons instr; ExcEduc 487(C) 587(C) or cons instr.,EXCEDUC635,"Methods and strategies for teaching and evaluating adolescents with disabilities. Special emphasis given to individual educational programs, lesson planning and scheduling.",2-3,EXCEDUC 635 Individualized Planning & Instructional Methods
jr st; admis to Post-Bac Cert prog or cons instr; ExcEduc 635(P); 488(C) 588(C) or cons instr.,EXCEDUC636,"Methods and strategies for teaching and evaluating adolescents with learning disabilities, emotional disturbance and cognitive disabilities. Special emphasis given to developing individual adaptations and modifications.",2-3,EXCEDUC 636 Curriculum Accommodations
currently teaching with at least 2 yrs experience; cons instr.,EXCEDUC644,Teaching reading and writing to diverse learners.,3,EXCEDUC 644 Enhancing Literacy Learning for Diverse Learners:
jr st; admis to ExcEduc prog.,EXCEDUC647,Provides urban experiences in early intervention programs to develop teaching skills in birth to three programs.,3,EXCEDUC 647 Early Childhood Special Education Field Experience: 0 to 3 Yrs
jr st; admis to ExcEduc prog.,EXCEDUC648,Practicum provides urban teaching experiences in preschool programs to develop skills for working with 3-to-5 year olds with special needs and their families.,3,EXCEDUC 648 Early Childhood Special Education Field Experience: Preschool
jr st; admis to ExcEduc prog.,EXCEDUC649,Practicum provides urban teaching experiences in primary school-age programs to develop skills for working with 1st to 3rd graders with special needs and their families.,3,EXCEDUC 649 Early Childhood Special Education Field Experience: Primary
jr st.,EXCEDUC651,Familial and ecological factors affecting individuals with disabilities and their caregivers including in-depth experiences with a family who has a young child with special needs.,3,EXCEDUC 651 Working With Families in Urban Communities
jr st; ExcEduc 651(P).,EXCEDUC652,The major functions of assessment used by Early Childhood Special Educators.,3,EXCEDUC 652 Developmental Evaluation of Young Children with Disabilities
jr st.,EXCEDUC655,Overview of educational programs and policies for pre K-12 students who are deaf and hard of hearing.,3,EXCEDUC 655 Introduction to Education of Individuals Who are Deaf and Hard of Hearing
"jr st; ExcEduc 300(P), 600(P), or 605(P); admis to Post-Bac Cert prog or cons instr.",EXCEDUC662,"Provides the teacher with techniques that will assist in establishing relationships with other professionals, parents, and community agencies.",3,EXCEDUC 662 Collaborative Strategies
ExcEduc 300 or equiv; ComsDis 240; jr st admis to School of Educ or grad st.,EXCEDUC665,"An overview of the theoretical underpinnings for language and literacy practices, assessments, and methods of facilitating growth in students with exceptional education needs.",3,EXCEDUC 665 Language and Literacy for the Exceptional Student
admis to Middle/High prog; cons instr.,EXCEDUC671,Techniques in arranging academic and social environments for adolescents having learning and social problems.,3,EXCEDUC 671 Behavior Support & Intervention for Mid/High Students with Disabilities
jr st; ExcEduc 675; cons instr; teacher certification.,EXCEDUC676,Indepth analysis of strategy instruction for use with adolescents with mild handicaps.,3,EXCEDUC 676 Learning Strategies II: Cognitv/Metacognitv Intervntns-Mild Hndicppd Stdnts
jr st.,EXCEDUC679,Understanding transition planning and tools to effectively assist students with disabilities in the transition process.,3,EXCEDUC 679 Critical Issues in Transition Planning for Students with Disabilities
jr st.,EXCEDUC679G,Understanding transition planning and tools to effectively assist students with disabilities in the transition process.,3,EXCEDUC 679G Critical Issues in Transition Planning for Students with Disabilities
admis to the Post-Bac Cert prog or cons instr.,EXCEDUC680,Observing and assessing reading and writing; implementing basic strategies toward supporting reading and writing development; becoming a motivated reader/writer.,3,EXCEDUC 680 Literacy I
ExcEduc 680(P); admis to the Post-Bac Cert prog or cons instr.,EXCEDUC681,Organizing and implementing literacy instruction. Addressing the individual strengths and needs in communication of students with disabilities.,3,EXCEDUC 681 Literacy II
"jr st; admis to Post-Bac cert prog, or cons instr.",EXCEDUC682,Methods in language and literacy instruction for children with special needs including study of first and second language development in children birth through age eight.,3,EXCEDUC 682 Language and Literacy in Early Childhood Special Education
"jr st; admis to Post-Bac cert prog, or cons instr.",EXCEDUC682G,Methods in language and literacy instruction for children with special needs including study of first and second language development in children birth through age eight.,3,EXCEDUC 682G Language and Literacy in Early Childhood Special Education
Post-bac status or cons instr.,EXCEDUC684,Advanced study of dyslexia and how to implement remedial approaches to literacy.  Includes a required practicum experience.,3,EXCEDUC 684 Multisensory Structured Language Teaching
grad st or admis to Post-Bac Cert prog or cons instr.,EXCEDUC685,"Examination of recommended instructional practices in the areas of literacy, mathematics, organization and study skills, social interactions and self-advocacy.",3,EXCEDUC 685 Advanced Methods in Learning Disabilities
jr st admis to School of Educ or grad st; cons instr.,EXCEDUC699,,1-3,EXCEDUC 699 Independent Reading
jr st admis to School of Educ or grad st; cons instr.,EXCEDUC699G,,1-3,EXCEDUC 699G Independent Reading
grad st; ExcEduc 679(P) or Couns 601(C).,EXCEDUC703,"Disability and case management practices for severely disabled persons. Emphasis on return-to-work interventions: vocational evaluation, work adjustment, job placement, accommodation, ergonomics.",3,EXCEDUC 703 Vocational Aspects in Rehabilitation and Exceptional Education
grad st; ExcEduc 679(P); cons instr.,EXCEDUC705,This course will provide an overview of the importance of culture & ethnicity in the transition process for students with disabilities.,3,EXCEDUC 705 Understanding Culture and Ethnicity in the Transition Process
grad st; ExcEduc 679(P); cons instr.,EXCEDUC707,This course is designed to discuss socio-sexual issues & facilitate participants' development of skills needed to infuse socio-sexual issues into transition planning.,3,EXCEDUC 707 Infusing Socio-Sexual Issues into Transition Planning
grad st; exceduc 679(P); cons instr.,EXCEDUC708,"This course is designed to explore trends & strategies relative to the development of self determination skills, person-centered planning & educators as consultants in transition planning.",3,"EXCEDUC 708 Student, Family & Community Involvement in the Transition Planning Process"
grad st; ExcEduc 300 or equiv or cons dept.,EXCEDUC715,"Designed for students with entry level experience in exceptional education, the course reviews the exceptional education populations, methodology and current issues and trends.",3,EXCEDUC 715 Issues and Trends in Exceptional Education
grad st.,EXCEDUC730,Introduction to special education technology emphasizing applications for students with disabilities and their teachers.,3,EXCEDUC 730 Assistive and Instructional Technology for Students with Disabilities
grad st.,EXCEDUC735,Curriculum intergration models and technology integration strategies for enhancing educational outcomes of students with disabilties.,3,EXCEDUC 735 Technology & Instruction for Students with Disablities
grad st.,EXCEDUC740,Study of research in universal design for learning and design of classroom interventions that enhance the performance of students with disabilities and their non-handicapped peers.,3,EXCEDUC 740 Universal Design for Learning: Research and Practice
grad st,EXCEDUC760,"Examination of characteristics of individuals with autism spectrum disorders. Focus on causes, prevalence, assessment, diagnosis, and impact on personal lives.",3,EXCEDUC 760 Foundations of Autism Spectrum Disorders
grad st.; ExcEduc 760(P) or cons instr.,EXCEDUC761,"Strategies for special education teachers and others for effectively working with individuals with autism spectrum disorders. Overview of instructional issues, inclusion, and curriculum development.",3,EXCEDUC 761 Methods for Working with Individuals with Autism
grad st.; ExcEduc 760(P) and ExcEduc 761(P) or cons instr.,EXCEDUC762,Intervention and Supports for Individuals with high functioning Autism and Asperger Syndrome.,3,EXCEDUC 762 Academic/Social Challenges of Individuals with ASD: Adv. Interventions
grad st.,EXCEDUC765,"Introduction to legal, legislative, and policy foundations guiding the creation and delivery of assistive technology services in schools, clinics and agencies.",3,EXCEDUC 765 Assistive Technology Service Delivery in Schools
grad st; ExcEduc 300(P) or 600(P).,EXCEDUC770,Recent research relevant to individuals with handicapping conditions.,3,EXCEDUC 770 Seminar: Research on Individuals With Special Needs
grad st; cons dept.,EXCEDUC771,,3,EXCEDUC 771 Field Work with Students Having Exceptional Education Needs
grad st; cons dept.,EXCEDUC772,,1-3,EXCEDUC 772 Field Work with Students Having Hearing Impairments
grad st; cons dept.,EXCEDUC773,,3,EXCEDUC 773 Field Work with Students Having Cognitive Disabilities
grad st; ExcEduc 760(P) ExcEduc 761(C) or cons instr,EXCEDUC775,,3,EXCEDUC 775 Field Work: Individuals with Autism Spectrum Disorders
grad st; cons dept.,EXCEDUC776,,1-3,EXCEDUC 776 Fieldwork with Students Having Early Childhood-Exceptional Education Needs
grad st cons instr.,EXCEDUC777,Provides students with a school- or clinic-based experience in the delivery of assistive technology services.,1-6,EXCEDUC 777 Fieldwork in Assistive Technology
grad st; cons dept.,EXCEDUC778,,3,EXCEDUC 778 Field Work with Students Having Learning Disabilities
grad st; cons instr.,EXCEDUC779,Specific topic announced in schedule of classes each time course is offered.,1-3,EXCEDUC 779 Current Topics in Exceptional Education:
grad st; cons instr.,EXCEDUC780,Students will work with selected administrators in the field of special education administration.,3,EXCEDUC 780 Internship in Special Education Administration
"grad st; Ad Ldsp 710(P), 752(P); cons instr.",EXCEDUC790,"Review and analysis of pupil service programs in K-12 education, considers historical, legal and professional proactive standards.",3,EXCEDUC 790 Administration of Pupil Services
grad st; cons instr.,EXCEDUC799,,1-3,EXCEDUC 799 Independent Reading
grad st; admis to urban educ doctoral prog; Educ 701.,EXCEDUC801,Examination of research on exceptional education in urban settings including topics related to students in general and special education environments.,3,EXCEDUC 801 Urban Education: Doctoral Seminar in Exceptional Education
grad st; ExcEduc 600.,EXCEDUC805,Legislative and legal factors involved in educating individuals with handicapping conditions.,3,EXCEDUC 805 Legislative and Legal Aspects of Exceptional Education
grad st; ExcEduc 715(P).,EXCEDUC815,Culmination of course work during the graduate program leading to the development of the thesis or graduate project.,3,EXCEDUC 815 Capstone Course In Special Education
grad st.,EXCEDUC861,Sets the foundation for leadership in special education and student services in the context of integrated comprehensive services and student diversity.,3,EXCEDUC 861 Foundations in Student Services and Special Education Administration
grad st; admis to Urban Educ doctoral prog.,EXCEDUC880,An examination of selected problems and issues in urban education.,3,EXCEDUC 880 Proseminar in Urban Education: Exceptional Education
grad st.,EXCEDUC888,Available for graduate students who must meet minimum credit load requirement.,0,EXCEDUC 888 Candidate for Degree
grad st; cons instr,EXCEDUC890,Research project for master's degree in Exceptional Education.,1-6,EXCEDUC 890 Master's Research Project
grad st; cons instr.,EXCEDUC900,"Analysis of societal forces affecting special education, teachers, and pupils in an urban environment. Emphasis on social-political-economic and human-relations factors operant in special education programs.",3,EXCEDUC 900 Seminar: Urban Issues in Exceptional Education
grad st; ExcEduc 640.,EXCEDUC950,Review of literature in mental retardation. Evaluation of recent research.,3,EXCEDUC 950 Seminar: Research on Mental Retardation
grad st; ExcEduc 630 or 640 or cons instr.,EXCEDUC953,"Analysis of research and contemporary issues in early intervention for infants, toddlers, and preschoolers with special needs and their families.",3,EXCEDUC 953 Semnr-Resrch on Early Intrvntn: Infnts/Young Chldrn w/Spcl Needs & Families
grad st; ExcEduc 556 or cons instr.,EXCEDUC955,Analysis of the contemporary issues and treands in the field of the education of students with severe handicaps.,3,EXCEDUC 955 Seminar: Research on Students with Severe Handicaps
grad st; ExcEduc 300 or 600.,EXCEDUC960,"Administration, supervision, philosophy, organization, and federal and state legislation affecting individuals with handicapping conditions.",3,EXCEDUC 960 Seminar: Administration/Supervision of Programs for Exceptional Individuals
grad st; ExcEduc 861(P).,EXCEDUC961,Advanced analysis and design of organization and leadership of integrated comprehensive servcies for all learners.,3,EXCEDUC 961 Advanced Analysis and Design of Student Service and Special Education Administration
grad st; ExcEduc 650.,EXCEDUC975,Review of literature on hearing impairments and education of individials with hearing impairments. Evaluation of recent research.,3,EXCEDUC 975 Seminar: Research on Individuals with Hearing Impairments
grad st cons instr.,EXCEDUC990,,1-6,EXCEDUC 990 Research or Thesis
grad st; cons instr.,EXCEDUC999,For benefit of superior graduate students unable to secure needed content in regular courses.,1-3,EXCEDUC 999 Independent Reading
Math 221(C) or Math 231(C).,BME101,"A system approach to physiology, cell physiology and transport, major organ systems,cardiovascular system, biomedical signal processing, biomechanics, biomedical engineering design.",3,BME 101 Fundamentals of Biomedical Engineering
"MechEng 101(P), ElecEng 234(P), and Physics 210(P).",BME302,"Modeling and analysis of mechanical, electrical, electromechanical, fluid, and physiological systems; laboratory experiments.",4,BME 302 Analysis and Modeling of Dynamic Systems
