PSYCH 202 (or PSYCH 201 or 281 prior to Spring 2017),PSYCH 405,"
A survey course of psychopathology. In this breadth course, we will discuss the diagnosis and treatment of the major mental disorders. We will also consider the current thinking regarding the biological, psychological, and sociocultural factors that play contributing roles in the etiology and maintenance of these disorders. Historical trends as well as advances in neuroscience will be considered in terms of how they have affected our understanding of psychopathology. Enroll Info: PSYCH 201, 202, or 281
",3-4,ABNORMAL PSYCHOLOGY
"Sophomore standing and one of the following: PSYCH 201, 202, 281, (ZOOLOGY/​BIOLOGY  101 and 102), ZOOLOGY/​BIOLOGY/​BOTANY  151 or (BIOCORE 381 and 382)",PSYCH 406,"
Survey the current knowledge about how the brain creates our conscious experience of a surrounding world and of our own bodies. We will consider contributions from various approaches, including neurophysiology, psychophysics, computer simulations, perceptual illusions, and patient studies. Enroll Info: None
",3-4,PSYCHOLOGY OF PERCEPTION
None,PSYCH 408,"
Influence of emotions on goals, customs, interests, learning, reasoning, and behavior problems in children and adults. Enroll Info: 12 cr of psych
",3,PSYCHOLOGY OF HUMAN EMOTIONS
None,PSYCH 412,"
Provides an opportunity for students to gain practical experience in the application of psychology in an organization serving social, mental health, educational, biological psychology, developmental, or industrial/organizational interests. Readings and discussions in the application of psychology will be required. Enroll Info: Major in psych must be declared. Individual courses may be required for some placements
",3,FIELD EXPERIENCE IN PSYCHOLOGY
"PSYCH 201, 202, 281, LINGUIS 101, or LINGUIS/​ANTHRO  301",PSYCH 413,"
Cognitive processes and brain mechanisms underlying language use. Topics include language acquisition, production, comprehension, bilingualism, human vs. computer speech perception, reading and dyslexia, human language vs. animal communication, aphasia and other language impairments, and the relationship between language and thought. Enroll Info: None
",3-4,"LANGUAGE, MIND, AND BRAIN"
"Sophomore standing and one of the following: PSYCH 201, 202, 281, (ZOOLOGY/​BIOLOGY  101 and 102), ZOOLOGY/​BIOLOGY/​BOTANY  151 or (BIOCORE 381 and 382)",PSYCH 414,"
The course attempts to answer questions about how people perceive, learn, remember, plan, solve problems, make decisions, and communicate. Although the main approach is psychological, we will also consider contributions from computer science, linguistics, and neurobiology. Enroll Info: None
",3-4,COGNITIVE PSYCHOLOGY
PSYCH 202 (or PSYCH 201 or 281 prior to Spring 2017),PSYCH 428,"
Cultural underpinning of psychological processes. The course will cover cultural influences on a wide range of psychological processes, including self-perception, motivation, relationship, cognition and perception, and will also deal with acculturation, within-cultural differences and cultural stability and change. Enroll Info: PSYCH 201, 202, or 281
",3-4,INTRODUCTION TO CULTURAL PSYCHOLOGY
PSYCH 225 or PSYCH 285,PSYCH 430,"
Theoretical and systematic psychology as represented by British empiricism, structuralism, functionalism, dynamic psychology, behaviorism, gestalt psychology, and psychoanalysis; implications for current trends in theory and systems. Enroll Info: PSYCH 225 or cons inst
",3,HISTORY OF PSYCHOLOGY
"Sophomore standing and one of the following: PSYCH 201, 202, 281, (ZOOLOGY/​BIOLOGY  101 and 102), ZOOLOGY/​BIOLOGY/​BOTANY  151 or (BIOCORE 381 and 382)",PSYCH 449,"
Evolutionary and physiological mechanisms of animal behavior including aggressive, reproductive, communicative, and social behaviors, behavioral development. Enroll Info: None
",3-4,ANIMAL BEHAVIOR
"Sophomore standing and one of the following: PSYCH 201, 202, 281, (ZOOLOGY/​BIOLOGY  101 and 102), ZOOLOGY/​BIOLOGY/​BOTANY  151 or (BIOCORE 381 and 382)",PSYCH 450,"
Evolution from monkey to humans of intelligence, social behavior, emotion, growth, and bodily structure. Enroll Info: None
",3,PRIMATES AND US: INSIGHTS INTO HUMAN BIOLOGY AND BEHAVIOR
Sophomore standing; not open to students who have taken SOC/​PSYCH  160,PSYCH/​SOC  453,"
Provides an interdisciplinary introduction to biological, psychological, and sociological aspects of human sexuality. Enroll Info: None
",4,HUMAN SEXUALITY
"Sophomore standing and one of the following: PSYCH 201, 202, 281, (ZOOLOGY/​BIOLOGY  101 and 102), ZOOLOGY/​BIOLOGY/​BOTANY  151 or (BIOCORE 381 and 382)",PSYCH 454,"
Biological basis of human and animal behaviors, including perception, action, cognition, social interaction and disease. Weekly themes from ""Cracking the Neural Code"" to ""Love and War"". Students learn, develop and use neural mechanisms to explain and (attempt to) predict what they and others think and do in all facets of life."" Enroll Info: None
",3-4,BEHAVIORAL NEUROSCIENCE
Concurrent enrollment required in PSYCH 454 and PSYCH 455,PSYCH 455,"
Introduction to research techniques and experimental methods of physiological psychology. Emphasis on the surgical, histological and electrophysiological techniques for studying the neural mechanisms of behavior. Enroll Info: Psych 201 or 202 or 281; Zoo 101/102 or Bot 151/152 or Biocore 301; con reg in PSYCH 454
",1,LABORATORY IN BEHAVIORAL NEUROSCIENCE
"Sophomore standing and C&amp;E SOC 140, 210, 211, SOC 181, PSYCH 201, 202, 281 or ANTHRO 100",PSYCH/​SOC  456,"
The systematic study of the individual in a social context, including social interaction, motivation, attitudes, conformity, communication, leadership, personal relationships, and behavior in small groups. Enroll Info: None
",3-4,INTRODUCTORY SOCIAL PSYCHOLOGY
PSYCH 202 (or PSYCH 201 or 281 prior to Spring 2017),PSYCH 460,"
Biological and behavioral foundations of human development, with an emphasis on experiments and data-driven approaches. Topics will include prenatal development, behavior genetics, motor development, perceptual development, language development, cognitive development, emotional development, social development, and atypical development. Enroll Info: PSYCH 201, 202, or 281
",3-4,CHILD DEVELOPMENT
PSYCH 202 (or PSYCH 201 or 281 prior to Spring 2017),PSYCH 464,"
Physical, cognitive, social, and personality development during the adult years. Enroll Info: PSYCH 201, 202, or 281
",3,ADULT DEVELOPMENT AND AGING
PSYCH 202 (or PSYCH 201 or 281 prior to Spring 2017),PSYCH 501,"
Provides an in-depth treatment of a specific topic in psychology, in a format that includes both lecture and discussion. Enroll Info: PSYCH 201, 202, or 281
",4,DEPTH TOPIC IN SOCIAL SCIENCE
"(PSYCH 201, 202, or 281) and (PSYCH 406, 413, 414, or 460; or 560 prior to Fall 2017)",PSYCH 502,"
Covers the basics of cognitive development during childhood.  Topics include theoretical approaches to cognitive development; perceptual, language, memory, and conceptual development; social cognition; problem solving, and academic performance. Enroll Info: None
",4,COGNITIVE DEVELOPMENT
Students must have completed Intro Psych; and must have completed PSYCH 414 or PSYCH 449 or PSYCH 450 or Psych 528 or Psych 530 or Psych 560; must be a declared Psych major. Students may NOT have taken Psych 411: Development of Social Cognition.,PSYCH 503,"
Explores how infants and children perceive, think about, and interact with the social world. Topics include theory of mind, emotions, early social relationships, peer influences, morality and pro-social behavior, aggression, and social categorization. Enroll Info: PSYCH 414, 449, 450, 528, 530 or 560
",4,SOCIAL DEVELOPMENT
"Students must have completed Psych 201 or PSYCH 202 or Psych 281; and must have completed PSYCH 406 or PSYCH 413 or PSYCH 414 or PSYCH 454 or Psych 530, or consent of instructor.",PSYCH 504,"
Focuses on the neural basis of emotion, including how the brain analyzes incoming sensory information, categorizes its motivational value, and initiates an ecologically appropriate response. Enroll Info: None
",4,AFFECTIVE NEUROSCIENCE
"Sophomore standing and one of the following: PSYCH 201, 202, 281, (ZOOLOGY/​BIOLOGY  101 and 102), ZOOLOGY/​BIOLOGY/​BOTANY  151 or (BIOCORE 381 and 382)",PSYCH 505,"
Provides an in-depth treatment of a specific topic in psychology and biology. Enroll Info: None
",3-4,DEPTH TOPIC IN BIOLOGICAL SCIENCE
"PSYCH 201, 202, or 281; and PSYCH 403 (507 prior to spring 2018), 522, 428 (528 prior to spring 2018), 530,  460 (560 prior to fall 2017), or SOC/​PSYCH  453 (350 prior to spring 2018). Not open to students with credit for PSYCH 408.",PSYCH 508,"
Emotional experience affects and defines every facet of our life, but it seems mysterious and unsuitable for scientific inquiry. This course shows how and why Emotion is not unsuited to scientific research. The Psychology of Human Emotion provides an in-depth examination of research from all sub-disciplines of the field of Psychology. This includes neuroscience and the biological bases of behavior, questions of the developmental curve for emotional phenomena and the relationship between feeling and thinking, all the way to the study of social groups and culture. Readings and discussion attempt to integrate existent theory and research and apply their implications to the individual, the group, and society. Enroll Info: Intro Psych 201, 202, or 281, and one of the following: Psych 507, PSYCH/​GEN&amp;WS  522, Psych 528, Psych 530, Psych 350, Psych 560. Students who have completed PSYCH 408 or 488 are not eligible to enroll for this course
",4,PSYCHOLOGY OF HUMAN EMOTIONS: FROM BIOLOGY TO CULTURE
PSYCH 405 or 460 (or PSYCH 509 or 560 prior to Fall 2017),PSYCH 510,"
Provides in-depth coverage on the study of common mental disorders of childhood and adolescence. Rather than focusing on basic definitions and classifications, we will instead use a scientific lens to dive into some of the more controversial issues in the field. For instance, what factors have led to the rise in ADHD diagnosis in this country, and around the world? Why aren't evidenced-based treatments more widely used in mental health settings? Are antidepressants safe for adolescents, and do they actually work? Enroll Info: None
",4,CRITICAL ISSUES IN CHILD PSYCHOPATHOLOGY
Students who have Psych 509 may not take PSYCH 511,PSYCH 511,"
The nature, origins, assessment and treatment of neurotic, characterological, and psychosomatic behavioral abnormalities and psychopathology in adults and children. Enroll Info: Psych 201 or 202 or 281. Those who take 511 may not receive credit for 509
",3,BEHAVIOR PATHOLOGY: NEUROSES
Prerequisite for PSYCH 512 is Psych 201 or 202 or 281; AND Psych 509 or 511,PSYCH 512,"
The nature, origins, assessment and treatment of psychotic and organic behavioral abnormalities; emphasis on the experimental analysis of Psychopathology. Enroll Info: Psych 201 or 202 or 281  509 or 511
",3,BEHAVIOR PATHOLOGY-PSYCHOSES
"Sophomore standing and one of the following: PSYCH 201, 202, 281, (ZOOLOGY/​BIOLOGY  101 and 102), ZOOLOGY/​BIOLOGY/​BOTANY  151 or (BIOCORE 381 and 382)",PSYCH 513,"
Complex social behavior emerges from the interplay of hormones, the brain and environmental signals. This course is structured to introduce psychology and neurobiology students to how hormones and neurotransmitters shape brain and behavior in animals and humans. We will review the mechanisms by which hormones shape brain sex differences and its consequences on juvenile (i.e. play) and adult behavior. We will discuss how hormones influence sexual behavior using basic animal models, and extend this to human sex differences, including sexual orientation. Additional topics include how hormones shape competitive and affiliative behaviors, eating disorders, and stress and mental health. We will also discuss how individual variation occurs in response to the changing environment and genetic landscape, including epigenetics at an introductory level. Enroll Info: None
",4,"HORMONES, BRAIN, AND BEHAVIOR"
"(PSYCH 201, PSYCH 202, or PSYCH 281) and (PSYCH 406, PSYCH 413, PSYCH 414, or PSYCH 460 (old 560); not open to students who have taken PSYCH 402",PSYCH 520,"
Reading is one of the most advanced expressions of human intelligence, involving language, vision, memory, learning, thinking and other capacities. This course is an in-depth introduction to scientific studies of reading, which examine how reading relates to spoken language, how people learn to read, the processes involved in skilled reading, the causes of reading impairments (dyslexia), and the brain bases of reading. The course will also examine whether this science can help to address America's literacy problem. Many people (about 30% of the population) are unable to read or read poorly. How can reading science be brought to bear on this problem, which is of enormous importance to both the affected individuals and society? Enroll Info: None
",4,HOW WE READ: THE SCIENCE OF READING AND ITS EDUCATIONAL IMPLICATIONS
"(PSYCH 201, 202, or 281) and (PSYCH 406, 413, 414, or 460; or 560 prior to Fall 2017)",PSYCH 521,"
This class will take you on a tour of how humans conceptualize the world, focusing on the role of language in thought. We will begin by discussing the evolution of language and how it relates to other communication systems used by humans and nonhuman animals. We will then discuss the relationship between language, culture, and cognition in domains as varied as mathematics, visual perception, spatial navigation, and theory of mind. In the process, we will tackle questions such as: What is the role of language in making us human? Can speaking a particular language allow the speakers to better adapt to their environment? Can we create new languages to improve human thought? We will also address such issues as metaphors in political discourse and propaganda, and the role of information technologies in the spread of ideas. This class will draw heavily on empirical research in cognitive and developmental psychology as well as neuroscience. Enroll Info: Psych 201 or PSYCH 202 or Psych 281; and Psych 402 or PSYCH 413 or PSYCH 414 or Psych 560
",4,"THE STRUCTURE OF HUMAN THOUGHT: CONCEPTS, LANGUAGE AND CULTURE"
Sophomore standing and a course in PSYCH and GEN&amp;WS 102 or 103,PSYCH/​GEN&WS  522,"
Examination of theories and research on the psychology of women and gender. Explores topics such as sex bias in psychological research; psychological aspects of female sexuality and reproduction; gender-based violence; female achievement and power; lifestyle choices of women; women and mental health; and psychological research with transgender individuals. Enroll Info: None
",3,PSYCHOLOGY OF WOMEN AND GENDER
(BOTANY/​BIOLOGY/​ZOOLOGY  151 or ZOOLOGY/​BIOLOGY  101 or BIOCORE 485) and (CHEM 103/104 or CHEM 109),PSYCH/​ZOOLOGY  523,"
Basic mechanisms in cellular neurophysiology: electrophysiology and chemistry of nerve signals, mechanisms in integration, simple nervous pathways and their behavioral correlates. We highly recommend entering students have a strong background in the principles of basic electricity (charge, voltage, current, resistance, capacitance), as provided by PHYSICS 104, 202, 208, or a strong high school physics program. Enroll Info: None
",3,NEUROBIOLOGY
"PSYCH 403, 405, 406, 413, 414, 428, 449, 450, 454, 460, 464, SOC/​PSYCH  453, SOC/​PSYCH  456, PSYCH/​GEN&amp;WS  522, or ZOOLOGY/​PSYCH  523",PSYCH 525,"
Topics from cognitive psychology shed light on current issues in health and society. Topics include attention, memory, categorization, reasoning, decision making and problem solving. Issues include distracted driving, traumatic brain injuries, anxiety, dementia, eyewitness testimony, stereotype, and individual differences (e.g., autism spectrum disorders and expertise). It will focus on how experimental results and formal theories from each topic can be applied to understand current issues better and improve people's lives. Enroll Info: None
",4,COGNITION IN HEALTH AND SOCIETY
"PSYCH 403 (507 prior to spring 2018), PSYCH 405 (509 prior to fall 2017), or SOC/​PSYCH  456 (530 prior to fall 2017)",PSYCH 526,"
Criminal behavior is an extremely common and costly problem for society. The goal of the course is to provide an indepth understanding of criminal psychology and the relevant forensic and psychobiological processes in the field. Enroll Info: PSYCH 507, PSYCH 405 (old 509), PSYCH 511, PSYCH 512, or SOC/​PSYCH  456 (old 530)
",4,THE CRIMINAL MIND: FORENSIC AND PSYCHOBIOLOGICAL PERSPECTIVES
PSYCH 202 (or 201 or 281 prior to Spring 2018),PSYCH 532,"
Googling the question, ""How is the Internet changing the way we think?,"" renders no shortage of opinions - or fears. In this course, students will examine empirical evidence for whether the Internet is changing the way we learn, communicate, socialize, attend, develop, and age. Students will read and synthesize original research literature, which will be augmented with readings and videos from the popular press. Enroll Info: PSYCH 201, 202 or 281
",4,PSYCHOLOGICAL EFFECTS OF THE INTERNET
None,PSYCH/​ISY E  549,"
Analysis and design of man-machine systems using human performance models and data. Emphasis on systems involving communication and control. Projects using digital and analog computer simulation techniques for system design. Enroll Info: IE 349 or equiv
",3,HUMAN FACTORS ENGINEERING
PSYCH 225 or PSYCH 285,PSYCH/​ZOOLOGY  550,"
Signals, contexts, and mechanism of social communication in animals. Speech and non-verbal communication in human beings and possible arguments for the evolution of speech and language. Enroll Info: PSYCH 449 or 450 or Zoology 531 or 532
",3,ANIMAL COMMUNICATION AND THE ORIGINS OF LANGUAGE
None,PSYCH 584,"
Focuses on the neural basis of emotion, including how the brain analyzes incoming sensory information, categorizes its motivational value, and initiates an ecologically appropriate response. Enroll Info: Psych 201, 202, 281, or equiv; and either PSYCH 406, 413, 414, 454, or 530
",4,HONORS AFFECTIVE NEUROSCIENCE
PSYCH 225 or PSYCH 285,PSYCH 601,"
Special topics in Psychology at the advanced undergraduate level. May be repeated for credit with different titles. Enroll Info: None
",3,CURRENT TOPICS IN PSYCHOLOGY
"PSYCH 210, SOC/​C&amp;E SOC  360, STAT 371, or GEN BUS 303",PSYCH 602,"
Principles of psychological measurement and test theory, including reliability, validity, and test construction.  Introduction to correlation, multiple regression, factor analysis, and other data analytic principles. Enroll Info: None
",3,INTERMEDIATE STATISTICS FOR PSYCHOLOGY
PSYCH 225 and 454,PSYCH 606,"
A survey of human and subhuman research findings relating behavioral events to endocrine function. Topics include stress, psychosis, intellectual development, memory, gender-identity differentiation, reproductive behavior, aggression, preceded by a review of basic and clinical endocrinology. Enroll Info: None
",3,HORMONES AND BEHAVIOR
PSYCH 225,PSYCH 607,"
Methods, rationale, and empirical foundations of clinical psychology. Emphasis is on therapy and behavior modification. Intended for advanced undergraduate majors and non clinical graduate students. Enroll Info: None
",3,INTRODUCTION TO CLINICAL PSYCHOLOGY
None,PSYCH 610,"
Statistical analysis of data obtained with various experimental designs, Chi-square, analysis of variance and covariance, factorial and repeated-measures, Latin and Greco-Latin square designs, tests of trend. Enroll Info: One undergrad crse in stats, or equiv
",3,STATISTICAL ANALYSIS OF PSYCHOLOGICAL EXPERIMENTS
NEURODEPT 610 or graduate/professional standing,PSYCH/​NEURODPT/​NTP  611,"
Introduction to the anatomy and physiology of the mammalian nervous system. Lectures will cover the neuroanatomy of the major subdivisions of the human brain, the major sensory and motor systems, and higher order functions. discussion sections will emphasize readings from the primary literature and hands-on dissections. Enroll Info: None
",4,SYSTEMS NEUROSCIENCE
Junior standing; not open to special students,PSYCH/​ANTHRO/​NTP/​ZOOLOGY  619,"
Origins and structures of mind, brain, and consciousness. Transitions from early mammalian through primate to hominid intelligence. Genetics and plasticity in brain development. Modern studies of human brain mechanisms and consciousness. Enroll Info: Jr st; college level elem crse in biology or psych
",3,BIOLOGY OF MIND
Consent of instructor,PSYCH 620,"
In this course, students will develop an understanding of primary research in a topic area and will participate in designing and conducting research that challenges and/or extends current understanding of the topic. Course reading will include published research studies relevant to the selected topic, and evaluation will include presentations in group meetings and or a paper based on the research conducted. Enroll Info: None
",1-6,CAPSTONE MENTORED RESEARCH AND SEMINAR
Consent of instructor,PSYCH 621,"
In this course, students will develop an understanding of primary research in a topic area and will participate in designing and conducting research that challenges and/or extends current understanding of the topic. Course reading will include published research studies relevant to the selected topic, and evaluation will include presentations in group meetings and or a paper based on the research conducted. Enroll Info: None
",1-6,MENTORED RESEARCH AND SEMINAR
None,PSYCH/​ISY E  652,"
Sociotechnical systems theory with applications to the design of organizations and jobs. Open systems and organizational environments. Analysis of the technical and social systems and techniques for ""whole"" system consideration. Organizational design strategy. Field site analyses by student teams. Enroll Info: Grad st or IE 349
",3,SOCIOTECHNICAL SYSTEMS
None,PSYCH/​ISY E  653,"
Design of productive organizations and people's roles within them. Issues including boundary location, organizational decision levels, autonomous work groups, implementation and diffusion. Roles of the union. Case studies. Enroll Info: Grad st or IE 349
",3,ORGANIZATION AND JOB DESIGN
ZOOLOGY/​BIOLOGY  101 or ZOOLOGY/​BIOLOGY/​BOTANY  151 or BIOCORE 383,PSYCH/​NEURODPT/​ZOOLOGY  674,"
Behavior results from a complex interplay among hormones, the brain, and environmental factors. Behaviors and their underlying neural substrates have evolved in response to specific environmental conditions, resulting in vast species diversity in behavioral and neuroendocrine solutions to environmental problems. This seminar is designed to explore the primary literature on the neuroendocrine underpinnings of behavior spanning from feeding to sex differences in complex social behaviors. A range of taxonomic groups will be discussed, including (but not limited to) mammals, birds, and fish. A background in neuroscience and/or endocrinology is strongly recommended. Enroll Info: None
",2,BEHAVIORAL NEUROENDOCRINOLOGY SEMINAR
Consent of instructor,PSYCH 681,"
Enroll Info: None
",3,SENIOR HONORS THESIS
Consent of instructor,PSYCH 682,"
Enroll Info: None
",3,SENIOR HONORS THESIS
Declared in honors program,PSYCH 686,"
Enroll Info: Con reg in PSYCH 681 or 682 for Srs honors candidates and Sr st
",1,HONORS SEMINAR IN PSYCHOLOGY
Consent of instructor,PSYCH 691,"
Undergraduate research including completion of a thesis. Recommended for those intending to do graduate work in psychology. Enroll Info: None
",1-6,UNDERGRADUATE THESIS
Consent of instructor,PSYCH 692,"
Continuation of 691. Enroll Info: None
",1-6,UNDERGRADUATE THESIS
Consent of instructor,PSYCH 693,"
Repeatable to a maximum of 12 Individual experimental studies. Enroll Info: None
",1-12,ANIMAL BEHAVIOR PROBLEMS
Consent of instructor,PSYCH 694,"
Repeatable to a maximum of 12 Independent problems under supervision. Enroll Info: Cons inst  Psych 560 /or 561
",1-12,PROBLEMS IN DEVELOPMENTAL PSYCHOLOGY
Consent of instructor,PSYCH 695,"
Repeatable to a maximum of 12 Individual experimental studies. Enroll Info: None
",1-12,PROBLEMS IN CLINICAL PSYCHOLOGY
Consent of instructor,PSYCH 697,"
Repeatable to a maximum of 12 Independent work under supervision. Enroll Info: None
",1-12,PROBLEMS IN HUMAN BEHAVIOR
Consent of instructor,PSYCH 699,"
Enroll Info: Jr or Sr st, and cons inst
",1-3,DIRECTED STUDY
Graduate/professional standing,PSYCH 701,"
Introductions to various aspects of experimental psychology such as sensory, learning, motivation, and experimental methodology. Enroll Info: None
",1,PROSEMINAR IN EXPERIMENTAL PSYCHOLOGY
Graduate/professional standing,PSYCH 703,"
Weekly discussion of current topics in social psychology, especially as illustrated by the planned and ongoing research of the graduate students and faculty in social psychology. Recent journal articles will also be discussed. Enroll Info: Admission to grad prog in soc psych. Others with cons soc psych area group chair. Req of all grads in soc psych
",1,PROSEMINAR IN SOCIAL PSYCHOLOGY
Graduate/professional standing,PSYCH 704,"
Research and theoretical presentations by all class members as well as discussions and research critiques. Discussion of research articles. Six semesters of this course are required for all clinical graduate students. Enroll Info: Admission to Grad prgm in clinical psych
",1,PROSEMINAR IN CLINICAL PSYCHOLOGY
Graduate/professional standing,PSYCH 706,"
Weekly discussion of current topics in developmental psychology, especially as illustrated by the planned and ongoing research of the graduate students and faculty in developmental psychology. Recent journal articles will also be discussed. Enroll Info: Grad st in psych or related field, or cons inst
",1,PROSEMINAR IN DEVELOPMENTAL PSYCHOLOGY
Declared in Psychology PhD program,PSYCH 707,"
Topical research-oriented presentations and discussions in the area of biological psychology. Each week the seminar will be led by a faculty member or advanced student in the biological psychology area group of the Department of Psychology. Enroll Info: None
",1,PROSEMINAR IN BIOLOGICAL PSYCHOLOGY (PERCEPTION/BIOLOGY OF BRAIN & BEHAVIOR)
Graduate/professional standing,PSYCH 710,"
Structure of psychological experiments; measurement and control of variables in psychology; randomized, orthogonal, and balanced designs; trend analysis; distribution-free methods. Enroll Info: Grad st and PSYCH 225
",3,DESIGN AND ANALYSIS OF PSYCHOLOGICAL EXPERIMENTS
Graduate/professional standing,PSYCH 711,"
Enroll Info: None
",2-3,CURRENT TOPICS IN PSYCHOLOGY
Graduate/professional standing,PSYCH 715,"
The development of language and cognition with an emphasis on the review of research and theory. Enroll Info: None
",3,LANGUAGE AND COGNITIVE DEVELOPMENT
Graduate/professional standing,PSYCH 720,"
Provides a broad overview of principles that underlie our understanding of how the structure and function of the brain give rise to cognition and intelligent behavior, and of the methods with which cognitive neuroscience research is carried out. The content covered can be summarized as neuroscience with direct implications for understanding the neural bases of human behavior, and will include anatomical, cellular, systems, behavioral, neuropsychological, and computational levels of analysis. The emphasis will be on domains of behavior traditionally covered by cognitive psychology and neurology, but with explicit consideration, when applicable, of implications for understanding affect, social behavior, and psychopathology Enroll Info: None
",3,ESSENTIALS OF COGNITIVE NEUROSCIENCE
Graduate/professional standing,PSYCH 728,"
A broad survey of theories and research from the field of social psychology. Areas may include: attitudes and attitude change, conformity and compliance, altruism, attribution theory. Enroll Info: None
",3,CLASSIC ISSUES IN SOCIAL PSYCHOLOGY
Graduate/professional standing,PSYCH/​COUN PSY/​RP & SE  729,"
Intensive examination of theoretical conceptions in contemporary social psychology, including learning-theoretic, reinforcement, incentive, cognitive, and psychodynamic approaches, and research in selected topic areas reflecting these approaches, such as aggression, attitude formation and change, conformity, limitation and modeling, interpersonal attraction, perception of others, prosocial behavior, and social influence. Enroll Info: Grad st or Sr st and cons inst
",3,ADVANCED SOCIAL PSYCHOLOGY
Graduate/professional standing,PSYCH/​GEN&WS  732,"
This course covers research and theory in psychology of women. Topics include nonsexist research methods, psychological gender differences, theories of moral development, women of color, mental health and feminist therapy, rape, sexual harassment, and public policy issues. Enroll Info: None
",3,PSYCHOLOGY OF WOMEN
Graduate/professional standing,PSYCH 733,"
Lectures on current approaches to perceptual and cognitive sciences. Enroll Info: None
",2,PERCEPTUAL AND COGNITIVE SCIENCES
Graduate/professional standing,PSYCH 740,"
Lectures on current approaches to assessment, etiology, and treatment of topic material. Enroll Info: None
",1,"CLINICAL I: ASSESSMENT, ETIOLOGY, AND TREATMENT"
Graduate/professional standing,PSYCH 741,"
Lectures on current approaches to assessment, etiology and treatment of topic material. Enroll Info: None
",1,"CLINICAL II: ASSESSMENT, ETIOLOGY, AND TREATMENT"
Graduate/professional standing,PSYCH/​COMP SCI/​ED PSYCH  770,"
Principles of human-computer interaction (HCI); human subjects research methods and procedures, qualitative and quantitative data analysis; and semester-long research project situated in critical domains of HCI, including applications in ubiquitous, affective, assistive, social, and embodied computing. Enroll Info: None
",3,HUMAN-COMPUTER INTERACTION
Graduate/professional standing,PSYCH 776,"
Enroll Info: None
",1-3,TEACHING OF PSYCHOLOGY
Consent of instructor,PSYCH 799,"
Enroll Info: None
",2-3,INDEPENDENT READING
Consent of instructor,PSYCH 800,"
Introduction to the major approaches and techniques used in the psychological assessment of cognitive functioning of children, adolescents, and adults, with special emphasis on intellectual evaluation. Other cognitive areas to receive focus include; attention, memory, executive function, language, and academic achievement. Enroll Info: None
",2,COGNITIVE & NEUROPSYCHOLOGICAL ASSESSMENT FOR DIAGNOSIS
Consent of instructor,PSYCH 802,"
This course will introduce the use of structured and semi-structured interviews typically used in psychodiagnostic settings, including research. The assessment of major/common psychopathologies and personality diagnosis will be covered. Additionally, several of the most commonly used clinical self-report and personality measures will be introduced (e.g., PAI, MMPI, BASC). Enroll Info: None
",2,ASSESSMENT OF PSYCHOPATHOLOGY & PERSONALITY
Consent of instructor,PSYCH 803,"
This course will provide an overview of empirically supported psychotherapeutic movements and their associated history, philosophical underpinnings, and techniques. Students will be oriented toward the theoretical perspective, basic tenets, and the practical techniques/skills of each psychotherapy. Enroll Info: None
",3,ADVANCED TECHNIQUES IN PSYCHOTHERAPY
Graduate/professional standing,PSYCH 805,"
Supervised field work in practical clinical situations. Enroll Info: None
",1-3,FIELD WORK IN CLINICAL PSYCHOLOGY
Graduate/professional standing,PSYCH 806,"
Enroll Info: None
",2,PRINCIPLES OF PSYCHOTHERAPY RESEARCH
Graduate/professional standing,PSYCH 807,"
This course will introduce and allow practice with the skills needed to conduct individual psychotherapy using a cognitive behavioral approach. The first half of the course focuses on interviewing skills, planning and initiating CBT interventions, and the administrative demands of clinical practice. The second half of the course involves conducting psychotherapy and participating in individual and group supervision of those therapeutic contacts. During supervision we will discuss the client's issues, goals, and progress, as well as the clinician's professional presentation, therapeutic approach and techniques, and communication skills. Enroll Info: None
",3,INTRODUCTION TO CONDUCTING PSYCHOTHERAPY
Graduate/professional standing,PSYCH 808,"
Becoming competent in working with diverse populations in psychotherapy is a complex interaction of many dimensions that involve broad theoretical, conceptual, research, and practice issues. This course aims to build multicultural competencies by increasing students' knowledge of ethnic, race, gender, sexual identity, religious affiliation, and age differences that contribute to each individual course of therapy. Applied examples of this ""knowledge in practice"" will be presented throughout the course via video examples of expert therapists. Culture  Diversity I focuses on introducing the concepts of multicultural counseling and assessment, and more specifically on the diversity characteristics of race, ethnicity, and sexual orientation. Enroll Info: None
",2,CULTURE & DIVERSITY IN CLINICAL PRACTICE I
Graduate/professional standing,PSYCH 809,"
The purpose of this course is to provide an introduction to the legal and ethical issues inherent to the conduct and process of professional clinical psychology. To this end, the course will review selected theories of moral philosophy, the American Psychological Association (APA) Ethical Principles and Codes of Conduct for Psychologists, other APA Standards and Guidelines and Wisconsin legal statutes governing the practice of psychology. This course is integrated with group case discussions and students. Students are encouraged to use this as a forum to discuss ethical and legal issues pertinent to their ongoing clinical cases. Ethical  Legal Issues in Clinical Practice I will focus on introducing ethical principles; Wisconsin statutes; ethics and legal obligations when clients report suicidal or homicidal thoughts/actions; reporting of neglect and abuse; and record keeping. Enroll Info: None
",2,ETHICAL AND LEGAL ISSUES IN CLINICAL PRACTICE I
